id_localidad,nombre,partido,municipio,codigo_postal,latitud,longitud
18386,"COLONIA SAN IGNACIO",PUELEN,,8201,,
7129,"COLONIA SAN JOSE","QUEMU QUEMU","COLONIA BARON",6315,-36.1170514,-63.9040709
6870,"COLONIA SAN JUAN",CAPITAL,,6326,,
6879,"COLONIA SAN LORENZO",CONHELO,,6380,,
6769,"COLONIA SAN MIGUEL",CATRILO,,6352,,
6736,"COLONIA SAN ROSARIO","CALEU CALEU",,8208,,
6695,"COLONIA SAN VICTORIO",ATREUCO,,6301,,
18560,"COLONIA SANTA ANA",GUATRACHE,,6309,,
7130,"COLONIA SANTA CECILIA","QUEMU QUEMU",,6333,,
7251,"COLONIA SANTA CLARA",UTRACAN,,8214,,
6880,"COLONIA SANTA ELENA",CONHELO,,6313,,
18377,"COLONIA SANTA ELVIRA","QUEMU QUEMU",,6365,,
7252,"COLONIA SANTA MARIA",UTRACAN,"COLONIA SANTA MARIA",8214,-37.4952436,-64.2248805
6936,"COLONIA SANTA TERESA",GUATRACHE,"COLONIA SANTA TERESA",6311,-37.5749339,-63.4328865
6696,"COLONIA SOBADELL",ATREUCO,,6301,,
6745,"COLONIA TORELLO",CAPITAL,,6326,,
6835,"COLONIA TRENQUENDA",CHAPALEUFU,,6220,,
18613,"COLONIA TREQUEN",CHAPALEUFU,,6220,,
6966,"COLONIA VASCONGADA",HUCAL,,8208,,
6967,"COLONIA VILLA ALBA",HUCAL,,8206,,
6881,"COLONIAS DRYSDALE",CONHELO,,6381,,
6882,"COLONIAS MURRAY",CONHELO,,6381,,
6937,"CONA LAUQUEN",GUATRACHE,,8212,,
6883,CONHELO,CONHELO,CONHELO,6381,-35.9994880,-64.5959230
6836,"CORONEL HILARIO LAGOS",CHAPALEUFU,"CORONEL HILARIO LAGOS",6228,-35.0239410,-63.9129448
7029,"COSTA DEL SALADO",LOVENTUE,,6321,,
6968,COTITA,HUCAL,,8212,,
7022,"CUCHILLO CO","LIHUEL CALEL","CUCHILLO CO",8214,-38.3336780,-64.6422530
7131,CURILCO,"QUEMU QUEMU",,6331,,
6818,"CURRU MAHUIDA",CHALILEO,,6323,,
6697,DOBLAS,ATREUCO,DOBLAS,6305,-37.1482582,-64.0106430
18397,DORILA,MARACO,DORILA,6365,-35.7763230,-63.7168410
7030,"DOS AMIGOS",LOVENTUE,,6321,,
6969,"DOS AMIGOS",HUCAL,,8212,,
18519,"DOS CHAÑARES",HUCAL,,8204,,
6970,"DOS DE IPIÑA",HUCAL,,8212,,
6971,"DOS VIOLETAS",HUCAL,,8212,,
6884,"EDUARDO CASTEX",CONHELO,"EDUARDO CASTEX",6380,-35.9156380,-64.2944336
6737,"EL AGUILA","CALEU CALEU",,8138,,
6837,"EL ANTOJO",CHAPALEUFU,,6220,,
7091,"EL BELGICA",MARACO,,6331,,
17011,"EL BOQUERON",UTRACAN,,8200,,
6770,"EL BRILLANTE",CATRILO,,6352,,
7253,"EL CARANCHO",UTRACAN,"GENERAL ACHA",8200,-37.4392128,-65.0237350
6698,"EL CENTENARIO",ATREUCO,,6307,,
6819,"EL CENTINELA",CHALILEO,,6323,,
7254,"EL CHILLEN",UTRACAN,,6325,,
18246,"EL CINCO",PUELEN,,8201,,
7255,"EL DESCANSO",UTRACAN,,8214,,
6771,"EL DESCANSO LONQUIMAY",CATRILO,LONQUIMAY,6352,,
6699,"EL DESLINDE",ATREUCO,,6305,,
7031,"EL DESTINO",LOVENTUE,,6321,,
6885,"EL DESTINO",CONHELO,CONHELO,6381,,
6700,"EL DESTINO ROLON",ATREUCO,,6305,,
6913,"EL DIEZ",CURACO,,8201,,
